Time,Irradiance,PV_Voltage,PV_Current,PV_Power,SOC,Vdc,Va,Vb,Vc,Ia,Ib,Ic,Vrms,Irms,Vpeak,Ipeak,ActivePower,ReactivePower,ApparentPower,PowerFactor
8.4,800,70.1270831006692,279.550501964822,19604.0612821209,19.9987578603288,499.460994583917,0.000869649600875853,-132.549372523773,132.530192662271,-1.09120610396543e-07,-6.61402356526156,6.61402367504965,108.218279608547,5.40032767203227,132.549372523773,6.61402367504965,1753.24250535993,0.127132423039863,1753.24250996929,0.999999997370951
8.5,800,57.3949432309455,295.397671986876,16954.3326142402,19.998755697733,505.234129893729,0.00115665342451219,-132.534947860325,132.544757298725,-4.01353576726625e-07,-6.61402710800203,6.61402750999518,108.218336544005,5.40033068395998,132.544757298725,6.61402750999518,1753.24440898476,0.0657356177156557,1753.2444102171,0.999999999297111
8.6,800,51.5518899969925,299.479443304903,15438.7313176149,19.998753535143,488.113561538372,0.00410942247466448,-132.533080552638,132.547012764106,-3.85306944683094e-07,-6.61403296919678,6.61403335518879,108.218495108041,5.40033546307301,132.547012764106,6.61403335518879,1753.24852783521,0.0998243181962944,1753.24853067705,0.999999998379102
8.7,800,48.3110136911881,301.38480672298,14560.2055239099,19.9987513725529,493.408402929726,0.00403096664435279,-132.546480213148,132.532924166362,-1.02876565875312e-07,-6.61402833663611,6.61402844018192,108.218213841648,5.40033156529488,132.546480213148,6.61402844018192,1753.24270574752,0.097285432120152,1753.24270844665,0.999999998460493
8.8,800,60.9899904800418,292.251783021766,17824.4334642727,19.9987492099629,502.193810703812,0.00118142884266095,-132.550992981614,132.528474993771,-6.97450696382704e-08,-6.61400900152076,6.61400907194053,108.218240030632,5.40031576471566,132.550992981614,6.61400907194053,1753.23799664008,0.149353856691241,1753.23800300161,0.99999999637155
8.9,800,52.4663637370421,298.916546017011,15683.0642303488,19.9987470473729,505.052118313192,0.0006989500359079,-132.537898967854,132.541743553739,-3.48097194519201e-07,-6.6140263311618,6.61402667979263,108.218310908346,5.40033002788751,132.541743553739,6.61402667979263,1753.24378170067,0.0262267913711784,1753.24378189683,0.999999999888114
9,800,60.5519570055122,292.638659563914,17719.8435320648,19.9987448847829,496.636610110058,0.00373745718685653,-132.531801575988,132.54810256546,-4.16745395923198e-07,-6.61403061259837,6.61403103001566,108.218417928203,5.40033355174779,132.54810256546,6.61403103001566,1753.24665610249,0.113312803182023,1753.24665976421,0.999999997911464
9.1,800,49.0404914877377,300.977539611581,14760.0864693219,19.9987427221934,495.737346602055,0.00453027437686602,-132.543873336641,132.535554737142,-1.47414909257163e-07,-6.61402679490739,6.61402694298213,108.218223433155,5.40033032465751,132.543873336641,6.61402694298213,1753.24245968323,0.0694783889822543,1753.24246105989,0.999999999214791
9.2,800,52.4716596685952,298.916926866283,15684.66725571,19.9987405596081,507.872317178942,0.00174296619955164,-132.551343182968,132.52780809293,-4.82110282633286e-08,-6.61399923721405,6.61399928611518,108.218110777207,5.40030778340766,132.551343182968,6.61399928611518,1753.23331082081,0.156519866887877,1753.23331780747,0.999999996014989
9.3,800,0.00317599572216378,317.382371720312,1.00800505487391,19.9987383970228,507.481490603016,0.000479942328133134,-132.540140662916,132.539017679648,-3.08922571318425e-07,-6.61402365935219,6.61402396899335,108.218113232277,5.40032783044663,132.540140662916,6.61402396899335,1753.23986591827,0.00874383202358218,1753.23986594008,0.999999999987564
9.4,800,15.2001748114689,313.797184686822,4769.77206258647,19.9987362344386,503.346809176385,0.00307191022372167,-132.530748559701,132.548966878912,-4.66169921120325e-07,-6.61401454474632,6.61401501164172,108.218340934579,5.40032045260088,132.548966878912,6.61401501164172,1753.24115531327,0.123834874017351,1753.24115968663,0.999999997505562
9.5,800,0.00317608262312777,317.382371738663,1.00803263576625,19.9987340718579,496.734970063013,0.00463027608792599,-132.540476005222,132.538524819794,-2.18441824996257e-07,-6.61404043721301,6.61404065638302,108.218048960632,5.40034149257793,132.540476005222,6.61404065638302,1753.24325956013,0.0452393992422315,1753.24326014379,0.999999999667096
9.6,800,0.00317589516201625,317.382371720276,1.00797313885567,19.9987319092773,505.23560153093,0.0023866362152756,-132.55061260525,132.52777725859,-4.16832933907221e-08,-6.6140162656292,6.61401630805604,108.217799911145,5.4003216844073,132.55061260525,6.61401630805604,1753.23278784887,0.152680942391557,1753.23279449701,0.999999996208068
9.7,800,51.7994250256157,299.338601299053,15505.567435263,19.9987297466995,503.38223600979,0.000298294054702115,-132.542961213506,132.536549007947,-2.51609110966467e-07,-6.61402246674488,6.61402271911804,108.218256916705,5.40032683330728,132.542961213506,6.61402271911804,1753.24186952702,0.0425386523655228,1753.24187004307,0.999999999705657
9.8,800,44.3206255320425,303.470941471163,13450.0219567998,19.9987275841236,508.366419570148,0.00256832313068487,-132.531316046966,132.548343800224,-4.54974420287644e-07,-6.61402083950356,6.61402129527208,108.218318202788,5.40032558770612,132.548343800224,6.61402129527208,1753.24245476802,0.115114337421807,1753.24245854711,0.999999997844516
9.9,800,57.6697627294472,295.167407287499,17022.2343437362,19.9987254215477,495.131591701227,0.00463373950630836,-132.538666152468,132.541127839934,-2.54498320987869e-07,-6.61403304362247,6.61403329894398,108.218372771646,5.40033547049532,132.541127839934,6.61403329894398,1753.2465505018,0.0463324229046412,1753.24655111401,0.999999999650816
10,800,0.00317576467303131,317.382371707953,1.00793172391301,19.9987232589763,509.654706763116,0.00287335560384471,-132.550350625188,132.528000897134,-3.69413614737142e-08,-6.61401619114232,6.61401622887847,108.217784245331,5.40032162167405,132.550350625188,6.61401622887847,1753.23251389094,0.150251026510264,1753.23252032915,0.999999996327804
